Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
5/6/2023 21:55,,Hammer Curl,18,6,,,,,Biceps,pull,
5/6/2023 21:55,,Hammer Curl,20,4,,,,,Biceps,pull,
5/5/2023 22:07,,Dumbbell Press,20,12,,,,,Chest,push,
5/5/2023 22:07,,Dumbbell Press,28,8,,,,,Chest,push,
5/5/2023 22:07,,Dumbbell Press,30,7,,,,,Chest,push,
5/5/2023 22:07,,Shoulder Dumbbell Press,20,8,,,,,Shoulders,push,
5/5/2023 22:07,,Shoulder Dumbbell Press,26,5,,,,,Shoulders,push,
5/5/2023 22:07,,Shoulder Dumbbell Press,24,8,,,,,Shoulders,push,
5/2/2023 22:29,,Deadlift,60,5,,,,,Back,pull,
5/2/2023 22:29,,Deadlift,80,4,,,,,Back,pull,
5/2/2023 22:29,,Deadlift,100,6,,,,,Back,pull,
5/2/2023 22:29,,Deadlift,120,3,,,,,Back,pull,
5/2/2023 22:29,,Deadlift,,,,,,,Back,pull,
5/2/2023 22:29,,Incline Curls,12,8,,,,,Biceps,pull,
5/2/2023 22:29,,Incline Curls,14,6,,,,,Biceps,pull,
5/2/2023 22:29,,Incline Curls,16,4,,,,,Biceps,pull,
5/2/2023 22:29,,Hammer Curl,14,8,,,,,Biceps,pull,
5/2/2023 22:29,,Hammer Curl,16,6,,,,,Biceps,pull,
5/2/2023 22:29,,Hammer Curl,14,,,,,,Biceps,pull,
5/1/2023 22:17,,Bench Press,60,10,,,,,Chest,push,
5/1/2023 22:17,,Bench Press,70,6,,,,,Chest,push,
5/1/2023 22:17,,Bench Press,60,10,,,,,Chest,push,
5/1/2023 22:17,,Bench Press,,,,,,,Chest,push,
5/1/2023 22:17,,Shoulder Dumbbell Press,20,8,,,,,Shoulders,push,
5/1/2023 22:17,,Shoulder Dumbbell Press,26,3,,,,,Shoulders,push,
5/1/2023 22:17,,Shoulder Dumbbell Press,24,6,,,,,Shoulders,push,
5/1/2023 22:17,,Shoulder Dumbbell Press,24,4,,,,,Shoulders,push,
4/30/2023 22:52,,Squat,60,8,,,,,Legs,leg,
4/30/2023 22:52,,Squat,80,6,,,,,Legs,leg,
4/30/2023 22:52,,Squat,100,4,,,,,Legs,leg,
4/30/2023 22:52,,Squat,110,,,,,,Legs,leg,
4/29/2023 22:27,,Incline Curls,14,8,,,,,Biceps,pull,
4/29/2023 22:27,,Incline Curls,14,8,,,,,Biceps,pull,
4/29/2023 22:27,,Incline Curls,16,3,,,,,Biceps,pull,
4/29/2023 22:27,,Incline Curls,10,10,,,,,Biceps,pull,
4/29/2023 22:27,,Hammer Curl,14,8,,,,,Biceps,pull,
4/29/2023 22:27,,Hammer Curl,16,4,,,,,Biceps,pull,
4/29/2023 22:27,,Hammer Curl,12,10,,,,,Biceps,pull,
4/27/2023 22:41,,Bench Press,60,8,,,,,Chest,push,
4/27/2023 22:41,,Bench Press,80,3,,,,,Chest,push,
4/27/2023 22:41,,Bench Press,60,8,,,,,Chest,push,
4/27/2023 22:41,,Shoulder Dumbbell Press,20,8,,,,,Shoulders,push,
4/27/2023 22:41,,Shoulder Dumbbell Press,26,5,,,,,Shoulders,push,
4/27/2023 22:41,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/24/2023 21:55,,Incline Curls,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Incline Curls,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Incline Curls,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Incline Curls,,,,,,,Biceps,pull,
4/24/2023 21:55,,Hammer Curl,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Hammer Curl,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Hammer Curl,14,8,,,,,Biceps,pull,
4/24/2023 21:55,,Hammer Curl,,,,,,,Biceps,pull,
4/23/2023 23:37,,Bench Press,60,8,,,,,Chest,push,
4/23/2023 23:37,,Bench Press,70,10,,,,,Chest,push,
4/23/2023 23:37,,Bench Press,80,3,,,,,Chest,push,
4/23/2023 23:37,,Bench Press,70,6,,,,,Chest,push,
4/23/2023 23:37,,Shoulder Dumbbell Press,20,10,,,,,Shoulders,push,
4/23/2023 23:37,,Shoulder Dumbbell Press,27.5,6,,,,,Shoulders,push,
4/23/2023 23:37,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/20/2023 19:54,,Bench Press,60,12,,,,,Chest,push,
4/20/2023 19:54,,Bench Press,70,6,,,,,Chest,push,
4/20/2023 19:54,,Bench Press,80,1,,,,,Chest,push,
4/20/2023 19:54,,Shoulder Dumbbell Press,20,10,,,,,Shoulders,push,
4/20/2023 19:54,,Shoulder Dumbbell Press,27.5,6,,,,,Shoulders,push,
4/20/2023 19:54,,Shoulder Dumbbell Press,30,2,,,,,Shoulders,push,
4/20/2023 19:54,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/20/2023 19:54,,Cable Crossovers,11,8,,,,,Chest,push,
4/20/2023 19:54,,Cable Crossovers,9.1,10,,,,,Chest,push,
4/20/2023 19:54,,Cable Crossovers,9,10,,,,,Chest,push,
4/17/2023 22:41,,Straight Arm Pulldowns,17.5,12,,,,,Back,pull,
4/17/2023 22:41,,Straight Arm Pulldowns,,,,,,,Back,pull,
4/17/2023 22:41,,Straight Arm Pulldowns,,,,,,,Back,pull,
4/17/2023 22:41,,Dumbbell Row,14,12,,,,,Back,pull,
4/17/2023 22:41,,Dumbbell Row,,,,,,,Back,pull,
4/13/2023 18:35,,Bench Press,40,12,,,,,Chest,push,
4/13/2023 18:35,,Bench Press,60,12,,,,,Chest,push,
4/13/2023 18:35,,Bench Press,70,5,,,,,Chest,push,
4/13/2023 18:35,,Bench Press,80,2,,,,,Chest,push,
4/13/2023 18:35,,Shoulder Dumbbell Press,24,8,,,,,Shoulders,push,
4/13/2023 18:35,,Shoulder Dumbbell Press,28,,,,,,Shoulders,push,
4/13/2023 18:35,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/12/2023 15:57,,Pulldowns,65,12,,,,,Back,pull,
4/12/2023 15:57,,Pulldowns,70,5,,,,,Back,pull,
4/12/2023 15:57,,Pulldowns,55,8,,,,,Back,pull,
4/12/2023 15:57,,Incline Curls,12,12,,,,,Biceps,pull,
4/12/2023 15:57,,Incline Curls,14,8,,,,,Biceps,pull,
4/12/2023 15:57,,Incline Curls,12,10,,,,,Biceps,pull,
4/12/2023 15:57,,Straight Arm Pulldowns,20,12,,,,,Back,pull,
4/12/2023 15:57,,Straight Arm Pulldowns,22.5,12,,,,,Back,pull,
4/12/2023 15:57,,Straight Arm Pulldowns,25,8,,,,,Back,pull,
4/12/2023 15:57,,Dumbbell Row,14,12,,,,,Back,pull,
4/12/2023 15:57,,Dumbbell Row,18,12,,,,,Back,pull,
4/12/2023 15:57,,Dumbbell Row,16,8,,,,,Back,pull,
4/10/2023 17:43,,Squat,60,8,,,,,Legs,leg,
4/10/2023 17:43,,Squat,80,8,,,,,Legs,leg,
4/10/2023 17:43,,Squat,100,,,,,,Legs,leg,
4/10/2023 17:43,,Squat,,,,,,,Legs,leg,
4/9/2023 16:31,,Bench Press,40,12,,,,,Chest,push,
4/9/2023 16:31,,Bench Press,60,12,,,,,Chest,push,
4/9/2023 16:31,,Bench Press,70,6,,,,,Chest,push,
4/9/2023 16:31,,Bench Press,,,,,,,Chest,push,
4/6/2023 15:52,,Deadlift,60,5,,,,,Back,pull,
4/6/2023 15:52,,Deadlift,90,6,,,,,Back,pull,
4/6/2023 15:52,,Deadlift,110,1,,,,,Back,pull,
4/6/2023 15:52,,Deadlift,100,3,,,,,Back,pull,
4/6/2023 15:52,,Straight Arm Pulldowns,17.5,12,,,,,Back,pull,
4/6/2023 15:52,,Straight Arm Pulldowns,25,8,,,,,Back,pull,
4/6/2023 15:52,,Straight Arm Pulldowns,20,8,,,,,Back,pull,
4/6/2023 15:52,,Incline Curls,12,12,,,,,Biceps,pull,
4/6/2023 15:52,,Incline Curls,14,8,,,,,Biceps,pull,
4/6/2023 15:52,,Incline Curls,12,10,,,,,Biceps,pull,
4/6/2023 15:52,,Hammer Curl,,,,,,,Biceps,pull,
4/5/2023 12:35,,Bench Press,40,12,,,,,Chest,push,
4/5/2023 12:35,,Bench Press,60,12,,,,,Chest,push,
4/5/2023 12:35,,Bench Press,70,7,,,,,Chest,push,
4/5/2023 12:35,,Bench Press,60,12,,,,,Chest,push,
4/5/2023 12:35,,Shoulder Dumbbell Press,22,12,,,,,Shoulders,push,
4/5/2023 12:35,,Shoulder Dumbbell Press,26,9,,,,,Shoulders,push,
4/5/2023 12:35,,Shoulder Dumbbell Press,30,3,,,,,Shoulders,push,
4/5/2023 12:35,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/4/2023 15:15,,Squat,60,8,,,,,Legs,leg,
4/4/2023 15:15,,Squat,80,6,,,,,Legs,leg,
4/4/2023 15:15,,Squat,100,6,,,,,Legs,leg,
4/4/2023 15:15,,Squat,120,4,,,,,Legs,leg,
4/3/2023 14:55,,Bench Press,,,,,,,Chest,push,
4/3/2023 14:55,,Bench Press,60,12,,,,,Chest,push,
4/3/2023 14:55,,Bench Press,70,6,,,,,Chest,push,
4/3/2023 14:55,,Bench Press,70,5,,,,,Chest,push,
4/3/2023 14:55,,Bench Press,,,,,,,Chest,push,
4/3/2023 14:55,,Shoulder Dumbbell Press,20,12,,,,,Shoulders,push,
4/3/2023 14:55,,Shoulder Dumbbell Press,26,8,,,,,Shoulders,push,
4/3/2023 14:55,,Shoulder Dumbbell Press,28,6,,,,,Shoulders,push,
4/3/2023 14:55,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
4/2/2023 16:51,,Pulldowns,65,12,,,,,Back,pull,
4/2/2023 16:51,,Pulldowns,70,5,,,,,Back,pull,
4/2/2023 16:51,,Pulldowns,55,8,,,,,Back,pull,
4/2/2023 16:51,,Dumbbell Row,12.5,12,,,,,Back,pull,
4/2/2023 16:51,,Dumbbell Row,16,12,,,,,Back,pull,
4/2/2023 16:51,,Dumbbell Row,16,8,,,,,Back,pull,
4/2/2023 16:51,,Incline Curls,12,12,,,,,Biceps,pull,
4/2/2023 16:51,,Incline Curls,14,10,,,,,Biceps,pull,
4/2/2023 16:51,,Incline Curls,,,,,,,Biceps,pull,
3/30/2023 21:10,,Bench Press,40,12,,,,,Chest,push,
3/30/2023 21:10,,Bench Press,60,12,,,,,Chest,push,
3/30/2023 21:10,,Bench Press,75,3,,,,,Chest,push,
3/30/2023 21:10,,Bench Press,70,5,,,,,Chest,push,
3/30/2023 21:10,,Shoulder Dumbbell Press,20,10,,,,,Shoulders,push,
3/30/2023 21:10,,Shoulder Dumbbell Press,25,6,,,,,Shoulders,push,
3/30/2023 21:10,,Shoulder Dumbbell Press,27.5,4,2,,,,Shoulders,push,
3/30/2023 21:10,,Cable Crossovers,9.1,10,,,,,Chest,push,
3/30/2023 21:10,,Cable Crossovers,9.1,10,,,,,Chest,push,
3/30/2023 21:10,,Cable Crossovers,6.8,15,,,,,Chest,push,
3/30/2023 21:10,,Cable Lat Raise,5,10,,,,,Shoulders,push,
3/30/2023 21:10,,Cable Lat Raise,5,10,,,,,Shoulders,push,
3/30/2023 21:10,,Cable Lat Raise,2.5,102,,,,,Shoulders,push,
3/30/2023 21:10,,Cable Lat Raise,78,,,,,,Shoulders,push,
3/30/2023 21:10,,Pec Dec,73,6,,,,,Chest,push,
3/30/2023 21:10,,Pec Dec,63,8,,,,,Chest,push,
3/30/2023 21:10,,Pec Dec,61,8,,,,,Chest,push,
3/27/2023 23:46,,Pulldowns,60,12,wide,,,,Back,pull,
3/27/2023 23:46,,Pulldowns,70,8,,,,,Back,pull,
3/27/2023 23:46,,Pulldowns,60,8,,,,,Back,pull,
3/27/2023 23:46,,Incline Curls,10,12,,,,,Biceps,pull,
3/27/2023 23:46,,Incline Curls,12.5,8,,,,,Biceps,pull,
3/27/2023 23:46,,Incline Curls,15,8,,,,,Biceps,pull,
3/27/2023 23:46,,Incline Curls,15,8,,,,,Biceps,pull,
3/27/2023 23:46,,Straight Arm Pulldowns,15,12,,,,,Back,pull,
3/27/2023 23:46,,Straight Arm Pulldowns,25,12,,,,,Back,pull,
3/27/2023 23:46,,Straight Arm Pulldowns,25,12,,,,,Back,pull,
3/27/2023 23:46,,Hammer Curl,15,12,,,,,Biceps,pull,
3/27/2023 23:46,,Hammer Curl,17.5,3,,,,,Biceps,pull,
3/27/2023 23:46,,Hammer Curl,,,,,,,Biceps,pull,
3/26/2023 17:57,3/26/2023 18:41,Dips,12.5,6,,,,,Triceps,push,
3/26/2023 17:57,3/26/2023 18:41,Dips,15,5,,,,,Triceps,push,
3/26/2023 17:57,3/26/2023 18:41,Shoulder Dumbbell Press,20,8,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Shoulder Dumbbell Press,25,5,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Shoulder Dumbbell Press,27.5,3,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Triceps Extensions,17.5,8,,,,,Triceps,push,
3/26/2023 17:57,3/26/2023 18:41,Triceps Extensions,15,12,,,,,Triceps,push,
3/26/2023 17:57,3/26/2023 18:41,Triceps Extensions,15,12,,,,,Triceps,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Lat Raise,5,10,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Lat Raise,5,10,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Lat Raise,5,8,,,,,Shoulders,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Fly,4.5,12,,,,,Chest,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Fly,4.5,12,,,,,Chest,push,
3/26/2023 17:57,3/26/2023 18:41,Cable Fly,4.5,12,,,,,Chest,push,
